yes,no,missing,total,pct_yes,pct_reporting,roll_avg,roll_reporting
146,230,36,412,0.3882978723404255,0.912621359223301,0.38219371395732926,0.899356072257732
23,64,20,107,0.26436781609195403,0.8130841121495327,0.38149900636607,0.895695277219186
2,30,8,40,0.0625,0.8,0.3579600453271089,0.8790286105525194
0,13,1,14,0.0,0.9285714285714286,0.29248385485091843,0.8944655545608919
5,10,1,16,0.3333333333333333,0.9375,0.3099587347111194,0.8881109857063231
39,171,61,271,0.18571428571428572,0.7749077490774908,0.19363220409887447,0.8559549498602503
44,93,35,172,0.32116788321167883,0.7965116279069767,0.22219731295595416,0.8518851824183898
3,18,4,25,0.14285714285714285,0.84,0.18713435160119948,0.8415107025293468
7,22,97,126,0.2413793103448276,0.23015873015873015,0.18385027935160997,0.7582356479592322
7,42,4,53,0.14285714285714285,0.9245283018867925,0.1953298711883447,0.7760254053716311
19,158,26,203,0.10734463276836158,0.8719211822660099,0.21066481872668205,0.7679325130422855
34,131,3,168,0.20606060606060606,0.9821428571428571,0.1924830005448639,0.7743100640626938
38,104,7,149,0.2676056338028169,0.9530201342281879,0.20418176455751116,0.7997546905127935
40,73,3,116,0.35398230088495575,0.9741379310344828,0.20886953851083648,0.8251298766738656
49,172,6,227,0.22171945701357465,0.973568281938326,0.2201355833903267,0.8442110598079122
30,71,1,102,0.297029702970297,0.9901960784313726,0.2280856394796795,0.9527878238468611
11,32,17,60,0.2558139534883721,0.7166666666666667,0.2442223267127122,0.9230933045297004
3,22,14,39,0.12,0.6410256410256411,0.24603023631723198,0.8901082272096476
37,122,4,163,0.23270440251572327,0.9754601226993865,0.24983649295367735,0.8891535508605803
23,87,30,140,0.20909090909090908,0.7857142857142857,0.24147724656626193,0.8652527153585943
42,74,25,141,0.3620689655172414,0.8226950354609929,0.24263248437087412,0.8436180159909529
21,86,3,110,0.19626168224299065,0.9727272727272728,0.23899565940364784,0.8434978718179453
11,52,3,66,0.1746031746031746,0.9545454545454546,0.2215061553512018,0.8384049255485284
12,74,45,131,0.13953488372093023,0.6564885496183206,0.20489485967013868,0.829808051684479
16,30,4,50,0.34782608695652173,0.92,0.23744144352107036,0.869661531537959
25,72,2,99,0.25773195876288657,0.9797979797979798,0.24101680869923653,0.8702812254091865
5,7,18,30,0.4166666666666667,0.4,0.2706704883529162,0.81517918459286
13,73,10,96,0.1511627906976744,0.8958333333333334,0.24054103480726377,0.8256275128603372
24,29,1,54,0.4528301886792453,0.9814814814814815,0.2771936785838716,0.8268781141109384
0,7,55,62,0.0,0.11290322580645161,0.2522503679262752,0.7066435100053666
10,187,11,208,0.050761421319796954,0.9471153846153846,0.2395684447261133,0.7481616292906613
4,107,124,235,0.036036036036036036,0.4723404255319149,0.19502700888032964,0.6842102615095064
49,91,8,148,0.35,0.9459459459459459,0.20820815762848868,0.6793742566735015
9,50,6,65,0.15254237288135594,0.9076923076923077,0.17047611565915857,0.7519017292009741
47,176,6,229,0.21076233183856502,0.9737991266375546,0.17899033582214297,0.7630396996730057
3,9,55,67,0.25,0.1791044776119403,0.1500145945822508,0.6484144134059285
6,7,2,15,0.46153846153846156,0.8666666666666667,0.21594866051631673,0.7560949049573876
23,60,5,88,0.27710843373493976,0.9431818181818182,0.24828394800419426,0.7555329668954496
6,49,10,65,0.10909090909090909,0.8461538461538461,0.2587203584406047,0.8089348841271542
22,118,3,143,0.15714285714285714,0.9790209790209791,0.23116933803244147,0.8136598888521588
15,102,479,596,0.1282051282051282,0.19630872483221476,0.22769258879298035,0.7120336627292884
3,47,9,59,0.06,0.847457627118644,0.20615511281604246,0.6939848770837298
20,67,20,107,0.22988505747126436,0.8130841121495327,0.20328154959765166,0.7845533963033857
2,0,0,2,1.0,1.0,0.2802046265207286,0.8036010153510048
11,5,1,17,0.6875,0.9411764705882353,0.33883199313002293,0.8033145371233502
20,82,2,104,0.19607843137254902,0.9807692307692307,0.3512587820274001,0.8225453063541195
46,82,20,148,0.359375,0.8648648648648649,0.380149088149849,0.8062372900461031
30,29,4,63,0.5084745762711864,0.9365079365079365,0.43447329501642873,0.9119800345712062
7,19,5,31,0.2692307692307692,0.8387096774193549,0.46436340490653866,0.9107303274713077
6,16,2,24,0.2727272727272727,0.9166666666666666,0.48011580963865436,0.9208187296357028
45,54,18,117,0.45454545454545453,0.8461538461538461,0.4021937317165764,0.8988407076576809
22,87,2,111,0.2018348623853211,0.9819819819819819,0.3328129977716223,0.904670066428216
1,0,0,1,1.0,1.0,0.44461424000764715,0.9077095801060275
13,87,19,119,0.13,0.8403361344537815,0.4119951923885995,0.9070332532372519
155,222,33,410,0.41114058355437666,0.9195121951219513,0.4005116437922514,0.9046052901821111
23,64,20,107,0.26436781609195403,0.8130841121495327,0.39065942704348294,0.9025335623611085
2,31,7,40,0.06060606060606061,0.825,0.36035639674045256,0.8894383242658704
0,13,1,14,0.0,0.9285714285714286,0.29542133180538765,0.9012122646112394
5,10,1,16,0.3333333333333333,0.9375,0.3142068276551037,0.8948576957566706
41,170,60,271,0.1943127962085308,0.7785977859778598,0.19910865568489383,0.8632288080392219
45,91,35,171,0.33088235294117646,0.7953216374269005,0.22780613467649052,0.8567981656068103
3,22,0,25,0.12,1.0,0.18621462274015094,0.8682964234465315
9,39,78,126,0.1875,0.38095238095238093,0.1752335061555861,0.8065633189897955
7,42,4,53,0.14285714285714285,0.9245283018867925,0.18698366076288359,0.8207816478307659
25,153,24,202,0.1404494382022472,0.8811881188118812,0.20704786622034746,0.8140126035794021
35,130,3,168,0.21212121212121213,0.9821428571428571,0.18973184890433012,0.8203901545998102
42,100,7,149,0.29577464788732394,0.9530201342281879,0.20422639914415772,0.8453076329212855
39,74,3,116,0.34513274336283184,0.9741379310344828,0.20626216920439422,0.8708528177223688
49,172,6,227,0.22171945701357465,0.973568281938326,0.22079352020633344,0.8670768579992725
30,71,1,102,0.297029702970297,0.9901960784313726,0.2364406206306616,0.9541116719248428
10,37,13,60,0.2127659574468085,0.7833333333333333,0.24642759414347096,0.9339409621314915
3,23,13,39,0.11538461538461539,0.6666666666666666,0.2428469051695236,0.9032950403964607
37,122,4,163,0.23270440251572327,0.9754601226993865,0.245787360940168,0.9023403640473935
23,88,29,140,0.2072072072072072,0.7928571428571428,0.23313486941443706,0.879459936708673
52,74,15,141,0.4126984126984127,0.8936170212765957,0.24278710789094862,0.8679569496004033
21,86,3,110,0.19626168224299065,0.9727272727272728,0.23915028292372234,0.8678368054273956
12,50,4,66,0.1935483870967742,0.9393939393939394,0.22436723779893336,0.8605793569934767
12,107,12,131,0.10084033613445378,0.9083969465648855,0.20837786332573982,0.8784455874551268
16,30,4,50,0.34782608695652173,0.92,0.24158378783601214,0.9146360636456032
26,71,2,99,0.26804123711340205,0.9797979797979798,0.24663190706425198,0.9152557575168307
6,7,17,30,0.46153846153846156,0.43333333333333335,0.28296494339728834,0.8638952132991436
14,81,1,96,0.14736842105263157,0.9895833333333334,0.24506065887646247,0.8776046864501061
22,31,1,54,0.41509433962264153,0.9814814814814815,0.2763224670735554,0.8788552877007074
0,4,55,59,0.0,0.06779661016949153,0.24867269748830198,0.7543413835257863
12,185,11,208,0.06091370558375635,0.9471153846153846,0.24296889312391665,0.759872588961572
44,167,24,235,0.20853080568720378,0.8978723404255319,0.2230695672282998,0.7567114947366479
51,91,4,146,0.3591549295774648,0.9726027397260274,0.23608580900888015,0.7556836032977976
10,48,7,65,0.1724137931034483,0.8923076923076924,0.1947822849467354,0.8212513688655632
47,176,6,229,0.21076233183856502,0.9737991266375546,0.2038385579161545,0.8189964821947376
7,48,12,67,0.12727272727272726,0.8208955223880597,0.1627211847233096,0.7960556308956773
6,7,2,15,0.46153846153846156,0.8666666666666667,0.22865525065737552,0.9101799246809881
25,58,5,88,0.30120481927710846,0.9431818181818182,0.2629825526135687,0.90961798661905
7,48,10,65,0.12727272727272726,0.8461538461538461,0.2513742556972149,0.9022296302945234
22,117,3,142,0.15827338129496402,0.9788732394366197,0.22267689165685764,0.9031254159674652
15,102,479,596,0.1282051282051282,0.19630872483221476,0.21636136809995477,0.803696992042397
2,48,9,59,0.04,0.847457627118644,0.19196674926587404,0.7856482063968383
21,66,20,107,0.2413793103448276,0.8130841121495327,0.20826768970474552,0.7845322906484773
2,0,0,2,1.0,1.0,0.28519076662782245,0.8035799096960964
11,5,1,17,0.6875,0.9411764705882353,0.3403757924453784,0.8032934314684417
21,80,2,103,0.2079207920792079,0.9805825242718447,0.35189694456058984,0.8224975283424415
43,84,21,148,0.33858267716535434,0.8581081081081081,0.3776554153992171,0.8052453667240826
30,29,4,63,0.5084745762711864,0.9365079365079365,0.43197962226579684,0.9109881112491858
7,19,5,31,0.2692307692307692,0.8387096774193549,0.4647268750130496,0.9097384041492874
6,14,2,22,0.3,0.9090909090909091,0.48709225831411346,0.9207745096515747
42,49,23,114,0.46153846153846156,0.7982456140350878,0.4101691813910366,0.89195245451373
20,74,2,96,0.2127659574468085,0.9791666666666666,0.3423500324548664,0.8973796253820774
1,0,0,1,1.0,1.0,0.4529491107958802,0.9003871441790698
13,66,27,106,0.16455696202531644,0.7452830188679245,0.4209672836471946,0.885125764580725
150,190,35,375,0.4411764705882353,0.9066666666666666,0.41619588356173665,0.8808627260319721
18,57,20,95,0.24,0.7894736842105263,0.4028625502284033,0.8754180799339686
2,23,8,33,0.08,0.7575757575757576,0.3714339787998319,0.8537730582889468
0,13,1,14,0.0,0.9285714285714286,0.30549991286576594,0.8723910317941385
4,6,1,11,0.4,0.9090909090909091,0.3322476332305076,0.8623802092833159
40,141,61,242,0.22099447513812154,0.7479338842975206,0.22096112967881068,0.8263707641829617
44,79,34,157,0.35772357723577236,0.7834394904458599,0.2485563604231615,0.8318216886940953
3,18,4,25,0.14285714285714285,0.84,0.20593931360443404,0.8222978791702859
8,17,97,122,0.32,0.20491803278688525,0.21736788503300547,0.7387899289669085
6,38,4,48,0.13636363636363635,0.9166666666666666,0.2254198330849535,0.7615172016941815
22,138,25,185,0.1375,0.8648648648648649,0.24506269022781063,0.7524162640218152
31,100,3,134,0.2366412213740458,0.9776119402985075,0.22172572185267433,0.7622049827657577
43,95,7,145,0.3115942028985507,0.9517241379310345,0.2346685401041642,0.791317876141974
37,66,3,106,0.3592233009708738,0.9716981132075472,0.23488278635203588,0.8182119651079293
49,172,6,227,0.22171945701357465,0.973568281938326,0.24614883123152612,0.8372931482419759
25,57,1,83,0.3048780487804878,0.9879518072289156,0.24398855248588153,0.9491551160194087
9,30,14,53,0.23076923076923078,0.7358490566037735,0.257475065972395,0.923324028867567
2,22,13,37,0.08333333333333333,0.6486486486486487,0.24973697073429976,0.8924359979795361
37,117,4,158,0.24025974025974026,0.9746835443037974,0.25025390200368464,0.8920176556945775
23,80,28,131,0.22330097087378642,0.7862595419847328,0.2376405831430041,0.8683798562736772
41,60,25,126,0.40594059405940597,0.8015873015873016,0.24431448215565152,0.8440783117564993
20,80,3,103,0.2,0.970873786407767,0.24121170258228375,0.8436933838235623
8,53,4,65,0.13114754098360656,0.9384615384615385,0.2163930586113007,0.8366233454282226
11,68,41,120,0.13924050632911392,0.6583333333333333,0.20331752654842683,0.8255496706753026
14,29,4,47,0.32558139534883723,0.9148936170212766,0.2379243925506417,0.8635846661571066
25,69,1,95,0.26595744680851063,0.9894736842105263,0.2415954934861803,0.8656975432866394
5,7,17,29,0.4166666666666667,0.41379310344827586,0.26921916431373466,0.8124880520671455
12,59,9,80,0.16901408450704225,0.8875,0.23537252009196838,0.8247612946975309
22,29,1,52,0.43137254901960786,0.9807692307692307,0.2684257413804838,0.8261749296063113
0,2,55,57,0.0,0.03508771929824561,0.24969037838282573,0.6971215268686981
10,159,11,180,0.05917159763313609,0.9388888888888889,0.23825196285482889,0.7372008919480633
4,70,125,199,0.05405405405405406,0.37185929648241206,0.19946234266985985,0.6596245604425112
48,79,9,136,0.3779527559055118,0.9338235294117647,0.21546167254086002,0.6516745383284024
11,46,7,64,0.19298245614035087,0.890625,0.18350678532281492,0.7197933806929344
46,158,6,210,0.22549019607843138,0.9714285714285714,0.1915748012615848,0.7317831766113019
3,15,49,67,0.16666666666666666,0.26865671641791045,0.1537596752111646,0.630052817418256
6,6,2,14,0.5,0.8571428571428571,0.22518824663973605,0.7474892656817721
23,48,5,76,0.323943661971831,0.9342105263157895,0.2630128272595496,0.7468209281713293
5,49,10,64,0.09259259259259259,0.84375,0.26851833276505516,0.814233885816699
22,96,3,121,0.1864406779661017,0.9752066115702479,0.2411594644879965,0.8201457546964822
14,79,412,505,0.15053763440860216,0.18415841584158416,0.23509591852631814,0.7192219569595657
2,42,9,53,0.045454545454545456,0.8301886792452831,0.20937653986576302,0.6990448295048102
23,58,20,101,0.2839506172839506,0.801980198019802,0.2261313899539464,0.7752338983050804
2,0,0,2,1.0,1.0,0.29755996138251783,0.7956420615703864
11,5,1,17,0.6875,0.9411764705882353,0.3494965811008277,0.7966371964664501
20,72,2,94,0.21739130434782608,0.9787234042553191,0.3673249684944325,0.8159191113600672
43,77,22,142,0.35833333333333334,0.8450704225352113,0.39188106211832274,0.7973282272122049
29,30,4,63,0.4915254237288136,0.9365079365079365,0.44059360344978155,0.9048067301645409
8,16,5,29,0.3333333333333333,0.8275862068965517,0.48171914457532256,0.9044349484004365
5,15,2,22,0.25,0.9090909090909091,0.4649736050904106,0.9237767677941165
42,49,23,114,0.46153846153846156,0.7982456140350878,0.38805052816733365,0.894954712656272
20,74,2,96,0.2127659574468085,0.9791666666666666,0.3202313792311634,0.9003818835246192
1,0,0,1,1.0,1.0,0.4367362336000955,0.9031029719599933
13,65,27,105,0.16666666666666666,0.7428571428571429,0.4073896112302173,0.8863682780824425
148,193,35,376,0.4340175953079179,0.9069148936170213,0.39917420717008933,0.8821407005265974
19,56,20,95,0.25333333333333335,0.7894736842105263,0.39690314489902706,0.8751069872110504
1,24,8,33,0.04,0.7575757575757576,0.3669031448990271,0.8534619655660288
0,13,1,14,0.0,0.9285714285714286,0.3009690789649611,0.8720799390712204
4,6,1,11,0.4,0.9090909090909091,0.3277167993297027,0.8620691165603979
41,140,61,242,0.2265193370165746,0.7479338842975206,0.217219561760642,0.8260596714600437
46,78,35,159,0.3709677419354839,0.779874213836478,0.24640542965618728,0.8313478244570914
3,18,4,25,0.14285714285714285,0.84,0.20481107930607653,0.8217885539403742
7,17,98,122,0.2916666666666667,0.19672131147540983,0.21028726978226706,0.7371096435496433
5,40,4,49,0.1111111111111111,0.9183673469387755,0.2204459999409972,0.760079870601503
21,140,25,186,0.13043478260869565,0.8655913978494624,0.23907954031366802,0.7510827233555079
34,97,3,134,0.2595419847328244,0.9776119402985075,0.21901410956121434,0.7608714420994503
41,97,7,145,0.2971014492753623,0.9517241379310345,0.22909726845532688,0.7899843354756667
36,67,3,106,0.34951456310679613,0.9716981132075472,0.22603252862265721,0.8173877496715337
50,171,6,227,0.22624434389140272,0.973568281938326,0.23794498591326577,0.8364689328055803
25,57,1,83,0.3048780487804878,0.9879518072289156,0.2398323262152402,0.9495018607703668
10,29,14,53,0.2564102564102564,0.7358490566037735,0.26058934697226094,0.923427819293938
3,21,13,37,0.125,0.6486486486486487,0.259812949456733,0.892435997979536
46,108,4,158,0.2987012987012987,0.9746835443037974,0.26540713716651504,0.8920176556945775
23,80,28,131,0.22330097087378642,0.7862595419847328,0.25486421168057566,0.8683798562736772
40,61,25,126,0.39603960396039606,0.8015873015873016,0.26151064608823277,0.8440783117564993
23,77,3,103,0.23,0.970873786407767,0.26204716838946096,0.8436933838235623
10,51,4,65,0.16393442622950818,0.9384615384615385,0.24191236516789244,0.8366233454282227
11,74,35,120,0.12941176470588237,0.7083333333333334,0.22376972349583898,0.8326925278181597
14,29,4,47,0.32558139534883723,0.9148936170212766,0.2524242085456729,0.8707275232999638
24,70,1,95,0.2553191489361702,0.9894736842105263,0.24622675857922596,0.8728404004294965
5,7,17,29,0.4166666666666667,0.41379310344827586,0.27385042940678034,0.8196309092100026
14,57,9,80,0.19718309859154928,0.8875,0.24544235721123075,0.8319041518403881
23,28,1,52,0.45098039215686275,0.9807692307692307,0.27701098466221113,0.8333177867491687
0,2,55,57,0.0,0.03508771929824561,0.25359178091513856,0.7042643840115553
12,157,11,180,0.07100591715976332,0.9388888888888889,0.24524808840855014,0.7372008919480633
3,74,123,200,0.03896103896103896,0.385,0.2043023232102932,0.6615018038021666
48,79,8,135,0.3779527559055118,0.9407407407407408,0.22182140992019916,0.6545399547350544
10,48,6,64,0.1724137931034483,0.90625,0.18692814226831084,0.7248909399567294
50,157,6,213,0.24154589371980675,0.971830985915493,0.19326568442949046,0.7369382236589426
10,48,9,67,0.1724137931034483,0.8656716417910447,0.1534704559932884,0.7204957109477732
6,6,2,14,0.5,0.8571428571428571,0.22489902742185983,0.837932159211289
23,49,5,77,0.3194444444444444,0.935064935064935,0.2603902456053857,0.8373858800935814
5,49,10,64,0.09259259259259259,0.84375,0.26805189612417907,0.9029215943792958
22,96,3,121,0.1864406779661017,0.9752066115702479,0.24069302784712046,0.9078452902120825
15,78,413,506,0.16129032258064516,0.18379446640316205,0.2391039606295772,0.8046373568411056
2,41,9,52,0.046511627906976744,0.8269230769230769,0.21124192265631578,0.7839362269850462
22,59,20,101,0.2716049382716049,0.801980198019802,0.2254120862517667,0.7748374493034399
2,0,0,2,1.0,1.0,0.2968406576803381,0.7952456125687462
11,5,1,17,0.6875,0.9411764705882353,0.34942002275970324,0.7961186890720747
21,72,2,95,0.22580645161290322,0.9789473684210527,0.368450574048319,0.8154325988465108
